model_key,composite,outer_fold,nRMSE_composite_projected,nRMSE_composite_raw,R2_projected,R2_raw,delta
tabnet_regressor,TN,4,0.15175973702497753,0.2836612423157175,0.9760116325180914,0.916191597252053,-0.13190150529073996
tabnet_regressor,TP,0,4.3707910482301505e-05,0.22485030202799533,0.9999999980435368,0.9482227989884874,-0.22480659411751303
tabnet_regressor,TP,1,4.82569247948009e-05,0.18579720489636448,0.9999999977867368,0.967191065847973,-0.18574894797156968
tabnet_regressor,TP,2,4.125504967561773e-05,0.2705526622782836,0.9999999983525836,0.9291478928359468,-0.270511407228608
tabnet_regressor,TP,3,5.092295724484947e-05,0.1407435690516849,0.9999999972919464,0.97931349459737,-0.14069264609444004
tabnet_regressor,TP,4,5.4470167106544136e-05,0.21356312699516686,0.9999999969652672,0.9533495792268152,-0.2135086568280603
tabnet_regressor,TSS,0,0.373423302127179,0.2572793734284266,0.8524374788361864,0.9299540265077324,0.1161439286987524
tabnet_regressor,TSS,1,0.3215005420145367,0.17198143709500302,0.8977695460816757,0.9707463529307196,0.14951910491953369
tabnet_regressor,TSS,2,0.2958874127835778,0.16635095728714397,0.9156754675258276,0.9733466642586862,0.1295364554964338
tabnet_regressor,TSS,3,0.31839828429647765,0.2140326575292959,0.9058806416464178,0.9574697820893208,0.10436562676718175
tabnet_regressor,TSS,4,0.3762457089035555,0.2604207112060184,0.8475473362319562,0.9269629964439678,0.11582499769753712
xgboost_regressor,COD,0,0.18497137826338472,0.10277181021001497,0.9646667522504492,0.989092568209378,0.08219956805336975
xgboost_regressor,COD,1,0.19567235723808937,0.10973967679103232,0.9619119306501775,0.9880199850808866,0.08593268044705706
xgboost_regressor,COD,2,0.20334347316136508,0.1097080769004974,0.96050111375244,0.9885025486599746,0.09363539626086768
xgboost_regressor,COD,3,0.186109127872202,0.0995342623758049,0.9674158819172668,0.9906800018171236,0.08657486549639709
xgboost_regressor,COD,4,0.18638513267637624,0.10255778909011432,0.9620375887901312,0.9885060698223376,0.08382734358626193
xgboost_regressor,TN,0,0.18784332932687364,0.22671617957699666,0.9654520233370436,0.9496735736280588,-0.03887285025012302
xgboost_regressor,TN,1,0.1829828707229876,0.23111433261409398,0.9671237470685534,0.947553658568294,-0.04813146189110637
xgboost_regressor,TN,2,0.1822772592687102,0.22947686421121247,0.9676831688837596,0.9487797608128498,-0.04719960494250228
xgboost_regressor,TN,3,0.17040310064258318,0.21060838070227278,0.970081884162566,0.9542984897943624,-0.040205280059689597
xgboost_regressor,TN,4,0.17842406351515874,0.23146427740325382,0.9668415352328094,0.9441972615857972,-0.05304021388809507
xgboost_regressor,TP,0,5.290389676207355e-05,0.14261411121799653,0.999999997133665,0.9791706067952975,-0.14256120732123445
xgboost_regressor,TP,1,5.169668993251138e-05,0.14863590760993264,0.9999999974599676,0.9790028066119836,-0.14858421092000013
xgboost_regressor,TP,2,5.405459036558338e-05,0.16086155165352886,0.9999999971717728,0.9749531188908682,-0.16080749706316327
xgboost_regressor,TP,3,5.417345666652307e-05,0.13407244493010892,0.9999999969351931,0.981228063799024,-0.1340182714734424
xgboost_regressor,TP,4,5.276164537756017e-05,0.15173997423184482,0.9999999971526576,0.9764493425866978,-0.15168721258646725
xgboost_regressor,TSS,0,0.21723226376448027,0.12195818410036248,0.9500630638904916,0.9842603476639558,0.09527407966411779
xgboost_regressor,TSS,1,0.2310637069236711,0.12721504527431454,0.947194356055704,0.9839935941693936,0.10384866164935655
xgboost_regressor,TSS,2,0.24198485533072892,0.13223729499042555,0.9436002298613374,0.9831574100735588,0.10974756034030336
xgboost_regressor,TSS,3,0.21917189694138525,0.127114789094565,0.955402834884428,0.9849986728422334,0.09205710784682025
xgboost_regressor,TSS,4,0.2195943810208718,0.12543330226371685,0.948068083215483,0.9830559346338568,0.09416107875715496
