model_key,component,outer_fold,nRMSE_component_projected,nRMSE_component_raw,R2_projected,R2_raw,delta
ann_deep_regressor,S_NO2,3,0.1563702563365878,0.1625047964469151,0.9778301107796236,0.9760565022009208,-0.006134540110327297
ann_deep_regressor,S_NO2,4,0.1513573314005043,0.1581030833913781,0.9758480540041332,0.9736472534922124,-0.006745751990873794
ann_deep_regressor,S_NO3,0,0.0737309064689427,0.0809505033923273,0.9948889937414662,0.9938390685908162,-0.0072195969233846
ann_deep_regressor,S_NO3,1,0.0716753628005465,0.0779415774135166,0.9949188574238332,0.9939915844215624,-0.006266214612970097
ann_deep_regressor,S_NO3,2,0.0692860816406331,0.0742589788006785,0.9951612899388732,0.994441782434751,-0.0049728971600453975
ann_deep_regressor,S_NO3,3,0.0782823252952539,0.0904611364123146,0.9935389466167572,0.9913722019129948,-0.012178811117060692
ann_deep_regressor,S_NO3,4,0.07903671442908,0.0836310356907686,0.9936594505211298,0.9929008869899132,-0.0045943212616886
ann_deep_regressor,S_O,0,0.0844951703994477,0.0848220970410505,0.9932252952766408,0.9931727688129776,-0.00032692664160278995
ann_deep_regressor,S_O,1,0.0802543585935789,0.0808732981229958,0.993782398007811,0.9936861251257154,-0.0006189395294168981
ann_deep_regressor,S_O,2,0.0823010445846484,0.0823313346523519,0.99271568314,0.9927103203149088,-3.0290067703497847e-05
ann_deep_regressor,S_O,3,0.1111597936162411,0.1115896096974007,0.987123422878139,0.9870236519116492,-0.00042981608115959247
ann_deep_regressor,S_O,4,0.0927726051851126,0.0931454866767442,0.9915548834911772,0.9914868600463808,-0.000372881491631602
ann_deep_regressor,S_PO4,0,0.1115396066962684,0.1250929741694997,0.9873870131228016,0.9841355301780558,-0.013553367473231284
ann_deep_regressor,S_PO4,1,0.1133009280566233,0.1278605401755284,0.9875468814566404,0.984140691122461,-0.014559612118905094
ann_deep_regressor,S_PO4,2,0.1046504922348695,0.1179083711667543,0.9889084509496596,0.985920120660162,-0.013257878931884806
ann_deep_regressor,S_PO4,3,0.1331712815928639,0.1456607349756109,0.98221050162896,0.9787172601008526,-0.012489453382747012
ann_deep_regressor,S_PO4,4,0.1260593816682373,0.1358300491912363,0.9840665481130024,0.9815008725639082,-0.009770667522999016
ann_deep_regressor,X_AOB,0,0.0789820378371456,0.0787044176269112,0.993958561950718,0.9940009583649227,0.00027762021023439165
ann_deep_regressor,X_AOB,1,0.0758275211569615,0.075913236539158,0.9943068824048577,0.9942940041370828,-8.571538219651065e-05
ann_deep_regressor,X_AOB,2,0.0761872481328715,0.0763885919519788,0.9941564237311667,0.9941254967012678,-0.0002013438191072886
ann_deep_regressor,X_AOB,3,0.0925327414907628,0.0924471016503159,0.9912370490114748,0.9912532618769948,8.56398404468911e-05
ann_deep_regressor,X_AOB,4,0.0782052846716707,0.0782966995448763,0.9937973413696014,0.9937828322056932,-9.141487320558916e-05
ann_deep_regressor,X_H,0,0.1587175118921845,0.1053950363894302,0.973850709603177,0.9884694365248108,0.053322475502754305
ann_deep_regressor,X_H,1,0.1395823585655942,0.080443420933558,0.9812603507505746,0.9937758298674908,0.059138937632036204
ann_deep_regressor,X_H,2,0.1439734270825109,0.0828990675203436,0.9800780850310714,0.9933951084967624,0.06107435956216731
ann_deep_regressor,X_H,3,0.1973819290397474,0.0996560116475347,0.9621394176795124,0.9903488399976224,0.09772591739221272
ann_deep_regressor,X_H,4,0.14558478018183,0.0923160084898429,0.9771889167457952,0.9908279165730186,0.0532687716919871
ann_deep_regressor,X_I,0,0.0587275147953996,0.0570604573119343,0.9966319538498208,0.996820452745866,0.001667057483465302
ann_deep_regressor,X_I,1,0.0565665176828887,0.0520254540528432,0.9968602215519684,0.9973440990458736,0.0045410636300455
ann_deep_regressor,X_I,2,0.0716827011731024,0.0681450013197985,0.994825134012392,0.9953233120624816,0.003537699853303891
ann_deep_regressor,X_I,3,0.0777862598475908,0.0731368628365881,0.9938122570321438,0.9945298511988072,0.004649397011002698
ann_deep_regressor,X_I,4,0.0590862469487342,0.0566053720405598,0.9964537330193316,0.9967452778752904,0.0024808749081743978
ann_deep_regressor,X_MeOH,0,0.1806133828280492,0.1874469895949406,0.9705798470937484,0.968311475933182,-0.0068336067668914036
ann_deep_regressor,X_MeOH,1,0.1777274550920105,0.1820129779456382,0.9662423745679748,0.9645947588964382,-0.00428552285362771
ann_deep_regressor,X_MeOH,2,0.1736455166745062,0.1840698449104252,0.9699058702693298,0.9661841793083844,-0.01042432823591899
ann_deep_regressor,X_MeOH,3,0.1824818930138191,0.189040424157334,0.964933228697452,0.9623672814841416,-0.006558531143514901
ann_deep_regressor,X_MeOH,4,0.1976015803957175,0.2020591116223209,0.9612168454695657,0.9594473553844028,-0.0044575312266033895
ann_deep_regressor,X_MeP,0,0.1067239313857338,0.1235028193816643,0.988549402176408,0.9846659005561762,-0.016778887995930497
ann_deep_regressor,X_MeP,1,0.1073757536986113,0.1213367739080711,0.988958568099197,0.9859006907853036,-0.013961020209459801
ann_deep_regressor,X_MeP,2,0.1034338458165715,0.1143534873156413,0.988962135535886,0.9865085527903126,-0.010919641499069793
ann_deep_regressor,X_MeP,3,0.1096620353166032,0.1317645290980721,0.9880165087125355,0.9826991361338812,-0.02210249378146889
ann_deep_regressor,X_MeP,4,0.1178554307357662,0.1342423788268312,0.98591347685477,0.9817238845379888,-0.016386948091065015
ann_deep_regressor,X_NOB,0,0.0869409889815515,0.0874457417586133,0.9923812028269732,0.9922924812172756,-0.000504752777061801
ann_deep_regressor,X_NOB,1,0.0836860140100419,0.0836578747215909,0.9929363321481456,0.992941081643556,2.813928845099567e-05
ann_deep_regressor,X_NOB,2,0.0943477668821725,0.0943937140117089,0.9912385464050896,0.991230010714626,-4.594712953640001e-05
ann_deep_regressor,X_NOB,3,0.1043741025063462,0.1044118039726084,0.9892213567889478,0.9892135685725773,-3.7701466262196615e-05
ann_deep_regressor,X_NOB,4,0.0732608833011106,0.0732083436865384,0.9945643463813292,0.9945721400285714,5.253961457218903e-05
ann_deep_regressor,X_PAO,0,0.0924193871420635,0.0894446513564747,0.9915776530073996,0.9921111134123134,0.0029747357855888085
ann_deep_regressor,X_PAO,1,0.0888755136576163,0.0873906711923234,0.99200769514649,0.9922725190468588,0.0014848424652929015
ann_deep_regressor,X_PAO,2,0.0888065582364368,0.0876519642917262,0.992420938676657,0.9926167317200824,0.0011545939447105968
ann_deep_regressor,X_PAO,3,0.1030947607938866,0.1004980625463809,0.9893021781923712,0.9898342939487292,0.002596698247505705
ann_deep_regressor,X_PAO,4,0.0940163061452364,0.092179870405399,0.9908248872058284,0.9911798244221548,0.001836435739837397
ann_deep_regressor,X_PHA,0,0.1488339895202193,0.1515393388240038,0.9782036833146877,0.9774041002685236,-0.0027053493037844933
